,holiday,workingday,temp,atemp,humidity,windspeed,count,season_1,season_2,season_3,season_4,weather_1,weather_2,weather_3,weather_4,hour,day,month,year
8830,0,1,26.24,28.79,89,7.0015,133,0,0,1,0,0,0,1,0,7,4,8,1
8831,0,1,25.42,27.275,91,11.0014,119,0,0,1,0,0,0,1,0,8,4,8,1
8832,0,1,26.24,28.79,89,0.0,220,0,0,1,0,0,1,0,0,9,4,8,1
8833,0,1,27.06,29.545,89,7.0015,193,0,0,1,0,1,0,0,0,10,4,8,1
8834,0,1,27.88,31.82,79,8.9981,251,0,0,1,0,0,0,1,0,11,4,8,1
8835,0,1,30.34,34.85,66,23.9994,315,0,0,1,0,0,1,0,0,12,4,8,1
8836,0,1,31.16,35.605,58,23.9994,290,0,0,1,0,0,1,0,0,13,4,8,1
8837,0,1,31.16,35.605,58,23.9994,307,0,0,1,0,1,0,0,0,14,4,8,1
8838,0,1,32.8,37.12,52,30.0026,324,0,0,1,0,1,0,0,0,15,4,8,1
8839,0,1,31.98,36.365,55,19.9995,467,0,0,1,0,1,0,0,0,16,4,8,1
8840,0,1,32.8,37.12,52,19.0012,730,0,0,1,0,1,0,0,0,17,4,8,1
8841,0,1,31.16,35.605,62,19.9995,640,0,0,1,0,1,0,0,0,18,4,8,1
8842,0,1,31.16,35.605,62,19.0012,492,0,0,1,0,1,0,0,0,19,4,8,1
8843,0,1,30.34,34.85,66,19.9995,370,0,0,1,0,1,0,0,0,20,4,8,1
8844,0,1,30.34,34.85,66,16.9979,286,0,0,1,0,1,0,0,0,21,4,8,1
8845,0,1,29.52,34.85,74,19.0012,218,0,0,1,0,1,0,0,0,22,4,8,1
8846,0,1,29.52,34.09,70,19.0012,192,0,0,1,0,1,0,0,0,23,4,8,1
8847,0,0,28.7,32.575,70,19.0012,180,0,0,1,0,1,0,0,0,0,5,8,1
8848,0,0,27.06,31.06,74,15.0013,116,0,0,1,0,1,0,0,0,1,5,8,1
8849,0,0,26.24,29.545,78,12.998,85,0,0,1,0,0,0,1,0,2,5,8,1
8850,0,0,25.42,28.79,83,11.0014,21,0,0,1,0,0,0,1,0,3,5,8,1
8851,0,0,25.42,28.79,83,7.0015,10,0,0,1,0,1,0,0,0,4,5,8,1
8852,0,0,25.42,28.03,88,7.0015,11,0,0,1,0,1,0,0,0,5,5,8,1
8853,0,0,25.42,28.03,88,7.0015,23,0,0,1,0,0,1,0,0,6,5,8,1
8854,0,0,26.24,28.79,83,6.0032,62,0,0,1,0,1,0,0,0,7,5,8,1
8855,0,0,27.06,30.305,83,7.0015,162,0,0,1,0,1,0,0,0,8,5,8,1
8856,0,0,27.88,31.82,79,12.998,271,0,0,1,0,1,0,0,0,9,5,8,1
8857,0,0,29.52,34.09,62,6.0032,407,0,0,1,0,1,0,0,0,10,5,8,1
8858,0,0,30.34,34.85,66,11.0014,499,0,0,1,0,1,0,0,0,11,5,8,1
8859,0,0,31.16,35.605,58,15.0013,546,0,0,1,0,1,0,0,0,12,5,8,1
8860,0,0,32.8,37.12,49,23.9994,569,0,0,1,0,1,0,0,0,13,5,8,1
8861,0,0,32.8,37.12,49,19.9995,538,0,0,1,0,1,0,0,0,14,5,8,1
8862,0,0,32.8,36.365,46,19.0012,562,0,0,1,0,1,0,0,0,15,5,8,1
8863,0,0,32.8,36.365,46,19.9995,531,0,0,1,0,1,0,0,0,16,5,8,1
8864,0,0,30.34,34.85,66,23.9994,512,0,0,1,0,0,0,1,0,17,5,8,1
8865,0,0,28.7,33.335,74,19.9995,300,0,0,1,0,0,1,0,0,18,5,8,1
8866,0,0,27.06,29.545,89,7.0015,275,0,0,1,0,0,1,0,0,19,5,8,1
8867,0,0,27.06,29.545,89,27.9993,160,0,0,1,0,0,0,1,0,20,5,8,1
8868,0,0,27.06,29.545,89,11.0014,128,0,0,1,0,0,1,0,0,21,5,8,1
8869,0,0,27.06,29.545,89,11.0014,168,0,0,1,0,0,1,0,0,22,5,8,1
8870,0,0,27.06,30.305,78,11.0014,163,0,0,1,0,0,0,1,0,23,5,8,1
8871,0,0,26.24,30.305,73,8.9981,120,0,0,1,0,0,1,0,0,0,6,8,1
8872,0,0,25.42,29.545,78,8.9981,113,0,0,1,0,1,0,0,0,1,6,8,1
8873,0,0,26.24,30.305,69,8.9981,86,0,0,1,0,1,0,0,0,2,6,8,1
8874,0,0,25.42,29.545,73,6.0032,48,0,0,1,0,1,0,0,0,3,6,8,1
8875,0,0,26.24,30.305,69,6.0032,10,0,0,1,0,1,0,0,0,4,6,8,1
8876,0,0,26.24,31.06,61,12.998,10,0,0,1,0,1,0,0,0,5,6,8,1
8877,0,0,26.24,30.305,65,11.0014,16,0,0,1,0,1,0,0,0,6,6,8,1
8878,0,0,26.24,30.305,65,8.9981,39,0,0,1,0,1,0,0,0,7,6,8,1
8879,0,0,27.06,31.06,54,15.0013,119,0,0,1,0,1,0,0,0,8,6,8,1
8880,0,0,28.7,32.575,48,15.0013,217,0,0,1,0,1,0,0,0,9,6,8,1
8881,0,0,28.7,32.575,51,11.0014,328,0,0,1,0,1,0,0,0,10,6,8,1
8882,0,0,30.34,33.335,42,11.0014,449,0,0,1,0,1,0,0,0,11,6,8,1
8883,0,0,30.34,33.335,42,12.998,505,0,0,1,0,1,0,0,0,12,6,8,1
8884,0,0,31.98,34.85,40,0.0,543,0,0,1,0,1,0,0,0,13,6,8,1
8885,0,0,31.16,34.09,40,12.998,579,0,0,1,0,1,0,0,0,14,6,8,1
8886,0,0,31.16,34.09,40,8.9981,577,0,0,1,0,1,0,0,0,15,6,8,1
8887,0,0,31.16,34.09,40,7.0015,513,0,0,1,0,1,0,0,0,16,6,8,1
8888,0,0,32.8,34.85,33,0.0,505,0,0,1,0,1,0,0,0,17,6,8,1
8889,0,0,31.98,34.09,35,7.0015,491,0,0,1,0,1,0,0,0,18,6,8,1
8890,0,0,30.34,32.575,40,8.9981,465,0,0,1,0,1,0,0,0,19,6,8,1
8891,0,0,29.52,32.575,45,0.0,300,0,0,1,0,1,0,0,0,20,6,8,1
8892,0,0,29.52,33.335,51,6.0032,220,0,0,1,0,1,0,0,0,21,6,8,1
8893,0,0,28.7,32.575,58,8.9981,181,0,0,1,0,1,0,0,0,22,6,8,1
8894,0,0,27.88,31.82,61,0.0,110,0,0,1,0,1,0,0,0,23,6,8,1
8895,0,1,27.06,31.06,65,7.0015,47,0,0,1,0,1,0,0,0,0,0,8,1
8896,0,1,27.06,31.06,65,6.0032,14,0,0,1,0,1,0,0,0,1,0,8,1
8897,0,1,26.24,30.305,69,7.0015,9,0,0,1,0,1,0,0,0,2,0,8,1
8898,0,1,26.24,30.305,69,0.0,6,0,0,1,0,1,0,0,0,3,0,8,1
8899,0,1,26.24,30.305,69,7.0015,11,0,0,1,0,1,0,0,0,4,0,8,1
8900,0,1,26.24,30.305,69,7.0015,36,0,0,1,0,1,0,0,0,5,0,8,1
8901,0,1,25.42,29.545,73,6.0032,159,0,0,1,0,1,0,0,0,6,0,8,1
8902,0,1,27.06,31.06,65,8.9981,436,0,0,1,0,1,0,0,0,7,0,8,1
8903,0,1,29.52,33.335,51,6.0032,673,0,0,1,0,0,1,0,0,8,0,8,1
8904,0,1,30.34,33.335,45,0.0,305,0,0,1,0,0,1,0,0,9,0,8,1
8905,0,1,31.16,34.09,40,0.0,199,0,0,1,0,0,1,0,0,10,0,8,1
8906,0,1,31.16,34.09,40,6.0032,245,0,0,1,0,1,0,0,0,11,0,8,1
8907,0,1,31.98,34.85,40,12.998,276,0,0,1,0,1,0,0,0,12,0,8,1
8908,0,1,31.98,34.85,40,11.0014,254,0,0,1,0,1,0,0,0,13,0,8,1
8909,0,1,32.8,34.85,33,7.0015,248,0,0,1,0,1,0,0,0,14,0,8,1
8910,0,1,33.62,36.365,34,15.0013,274,0,0,1,0,1,0,0,0,15,0,8,1
8911,0,1,32.8,35.605,36,6.0032,464,0,0,1,0,1,0,0,0,16,0,8,1
8912,0,1,32.8,35.605,36,11.0014,818,0,0,1,0,1,0,0,0,17,0,8,1
8913,0,1,31.16,34.85,52,19.0012,812,0,0,1,0,1,0,0,0,18,0,8,1
8914,0,1,30.34,34.09,58,11.0014,555,0,0,1,0,1,0,0,0,19,0,8,1
8915,0,1,30.34,34.09,62,15.0013,432,0,0,1,0,1,0,0,0,20,0,8,1
8916,0,1,29.52,34.09,66,12.998,290,0,0,1,0,1,0,0,0,21,0,8,1
8917,0,1,29.52,34.09,62,22.0028,192,0,0,1,0,1,0,0,0,22,0,8,1
8918,0,1,28.7,32.575,70,15.0013,128,0,0,1,0,1,0,0,0,23,0,8,1
8919,0,1,28.7,33.335,74,15.0013,60,0,0,1,0,1,0,0,0,0,1,8,1
8920,0,1,27.88,31.82,79,16.9979,27,0,0,1,0,1,0,0,0,1,1,8,1
8921,0,1,27.88,31.82,83,12.998,11,0,0,1,0,0,1,0,0,2,1,8,1
8922,0,1,27.88,31.82,83,12.998,3,0,0,1,0,0,1,0,0,3,1,8,1
8923,0,1,27.88,31.82,83,12.998,5,0,0,1,0,0,1,0,0,4,1,8,1
8924,0,1,27.88,31.82,89,12.998,36,0,0,1,0,0,1,0,0,5,1,8,1
8925,0,1,26.24,28.79,83,12.998,64,0,0,1,0,0,0,1,0,6,1,8,1
8926,0,1,27.06,30.305,83,6.0032,179,0,0,1,0,0,1,0,0,7,1,8,1
8927,0,1,27.06,29.545,89,6.0032,618,0,0,1,0,0,1,0,0,8,1,8,1
8928,0,1,28.7,33.335,74,0.0,402,0,0,1,0,0,1,0,0,9,1,8,1
8929,0,1,28.7,33.335,79,7.0015,208,0,0,1,0,1,0,0,0,10,1,8,1
8930,0,1,30.34,34.09,62,0.0,196,0,0,1,0,1,0,0,0,11,1,8,1
8931,0,1,31.98,35.605,49,8.9981,300,0,0,1,0,1,0,0,0,12,1,8,1
8932,0,1,32.8,36.365,46,6.0032,286,0,0,1,0,1,0,0,0,13,1,8,1
8933,0,1,33.62,37.12,41,15.0013,255,0,0,1,0,1,0,0,0,14,1,8,1
8934,0,1,33.62,37.88,46,15.0013,283,0,0,1,0,1,0,0,0,15,1,8,1
8935,0,1,33.62,37.12,43,15.0013,458,0,0,1,0,1,0,0,0,16,1,8,1
8936,0,1,31.16,36.365,66,16.9979,812,0,0,1,0,0,0,1,0,17,1,8,1
8937,0,1,31.16,35.605,62,19.0012,854,0,0,1,0,1,0,0,0,18,1,8,1
8938,0,1,31.16,36.365,66,12.998,627,0,0,1,0,1,0,0,0,19,1,8,1
8939,0,1,30.34,35.605,74,15.0013,436,0,0,1,0,1,0,0,0,20,1,8,1
8940,0,1,30.34,34.09,62,15.0013,308,0,0,1,0,1,0,0,0,21,1,8,1
8941,0,1,29.52,34.09,66,6.0032,189,0,0,1,0,1,0,0,0,22,1,8,1
8942,0,1,29.52,34.09,66,11.0014,167,0,0,1,0,1,0,0,0,23,1,8,1
8943,0,1,28.7,32.575,61,12.998,60,0,0,1,0,1,0,0,0,0,2,8,1
8944,0,1,28.7,32.575,61,0.0,37,0,0,1,0,1,0,0,0,1,2,8,1
8945,0,1,27.88,31.82,65,0.0,8,0,0,1,0,1,0,0,0,2,2,8,1
8946,0,1,27.06,31.06,74,7.0015,11,0,0,1,0,1,0,0,0,3,2,8,1
8947,0,1,26.24,28.79,83,7.0015,4,0,0,1,0,1,0,0,0,4,2,8,1
8948,0,1,26.24,29.545,78,7.0015,39,0,0,1,0,1,0,0,0,5,2,8,1
8949,0,1,26.24,29.545,78,7.0015,172,0,0,1,0,1,0,0,0,6,2,8,1
8950,0,1,27.06,31.06,69,12.998,492,0,0,1,0,0,1,0,0,7,2,8,1
8951,0,1,28.7,32.575,65,19.0012,682,0,0,1,0,0,1,0,0,8,2,8,1
8952,0,1,29.52,34.09,62,12.998,367,0,0,1,0,0,1,0,0,9,2,8,1
8953,0,1,29.52,34.09,62,12.998,233,0,0,1,0,0,1,0,0,10,2,8,1
8954,0,1,30.34,34.09,58,12.998,235,0,0,1,0,0,1,0,0,11,2,8,1
8955,0,1,30.34,34.09,55,15.0013,307,0,0,1,0,1,0,0,0,12,2,8,1
8956,0,1,31.98,35.605,49,12.998,294,0,0,1,0,0,1,0,0,13,2,8,1
8957,0,1,31.16,34.85,52,19.9995,255,0,0,1,0,0,1,0,0,14,2,8,1
8958,0,1,31.16,34.85,52,16.9979,266,0,0,1,0,1,0,0,0,15,2,8,1
8959,0,1,31.16,34.09,48,12.998,431,0,0,1,0,1,0,0,0,16,2,8,1
8960,0,1,30.34,34.09,55,19.0012,851,0,0,1,0,1,0,0,0,17,2,8,1
8961,0,1,30.34,33.335,51,15.0013,848,0,0,1,0,1,0,0,0,18,2,8,1
8962,0,1,28.7,32.575,61,8.9981,649,0,0,1,0,1,0,0,0,19,2,8,1
8963,0,1,28.7,32.575,61,8.9981,427,0,0,1,0,1,0,0,0,20,2,8,1
8964,0,1,28.7,32.575,61,12.998,315,0,0,1,0,1,0,0,0,21,2,8,1
8965,0,1,28.7,32.575,61,11.0014,226,0,0,1,0,1,0,0,0,22,2,8,1
8966,0,1,27.88,31.82,65,7.0015,138,0,0,1,0,1,0,0,0,23,2,8,1
8967,0,1,27.06,31.06,69,0.0,76,0,0,1,0,1,0,0,0,0,3,8,1
8968,0,1,26.24,30.305,73,0.0,21,0,0,1,0,1,0,0,0,1,3,8,1
8969,0,1,26.24,30.305,69,12.998,15,0,0,1,0,1,0,0,0,2,3,8,1
8970,0,1,25.42,29.545,73,16.9979,4,0,0,1,0,1,0,0,0,3,3,8,1
8971,0,1,25.42,29.545,73,15.0013,5,0,0,1,0,1,0,0,0,4,3,8,1
8972,0,1,24.6,28.79,78,11.0014,37,0,0,1,0,1,0,0,0,5,3,8,1
8973,0,1,24.6,28.79,78,11.0014,165,0,0,1,0,1,0,0,0,6,3,8,1
8974,0,1,26.24,30.305,69,15.0013,464,0,0,1,0,1,0,0,0,7,3,8,1
8975,0,1,27.88,31.82,61,12.998,682,0,0,1,0,1,0,0,0,8,3,8,1
8976,0,1,29.52,33.335,54,7.0015,337,0,0,1,0,1,0,0,0,9,3,8,1
8977,0,1,30.34,33.335,48,8.9981,199,0,0,1,0,1,0,0,0,10,3,8,1
8978,0,1,31.16,33.335,37,6.0032,274,0,0,1,0,1,0,0,0,11,3,8,1
8979,0,1,32.8,34.85,33,7.0015,343,0,0,1,0,1,0,0,0,12,3,8,1
8980,0,1,32.8,34.85,31,15.0013,300,0,0,1,0,1,0,0,0,13,3,8,1
8981,0,1,33.62,35.605,32,0.0,248,0,0,1,0,1,0,0,0,14,3,8,1
8982,0,1,32.8,34.85,33,16.9979,260,0,0,1,0,1,0,0,0,15,3,8,1
8983,0,1,33.62,35.605,32,15.0013,419,0,0,1,0,1,0,0,0,16,3,8,1
8984,0,1,33.62,36.365,34,12.998,897,0,0,1,0,1,0,0,0,17,3,8,1
8985,0,1,32.8,35.605,36,0.0,832,0,0,1,0,1,0,0,0,18,3,8,1
8986,0,1,31.16,34.09,40,7.0015,677,0,0,1,0,1,0,0,0,19,3,8,1
8987,0,1,31.16,34.09,40,6.0032,514,0,0,1,0,1,0,0,0,20,3,8,1
8988,0,1,30.34,33.335,48,12.998,356,0,0,1,0,1,0,0,0,21,3,8,1
8989,0,1,29.52,33.335,51,11.0014,254,0,0,1,0,1,0,0,0,22,3,8,1
8990,0,1,28.7,32.575,54,7.0015,226,0,0,1,0,1,0,0,0,23,3,8,1
8991,0,1,27.88,12.12,57,11.0014,88,0,0,1,0,1,0,0,0,0,4,8,1
8992,0,1,27.06,12.12,65,7.0015,54,0,0,1,0,1,0,0,0,1,4,8,1
8993,0,1,27.06,12.12,61,8.9981,19,0,0,1,0,1,0,0,0,2,4,8,1
8994,0,1,26.24,12.12,65,7.0015,6,0,0,1,0,1,0,0,0,3,4,8,1
8995,0,1,26.24,12.12,73,11.0014,9,0,0,1,0,1,0,0,0,4,4,8,1
8996,0,1,26.24,12.12,73,7.0015,36,0,0,1,0,1,0,0,0,5,4,8,1
8997,0,1,25.42,12.12,78,8.9981,157,0,0,1,0,1,0,0,0,6,4,8,1
8998,0,1,26.24,12.12,73,7.0015,379,0,0,1,0,1,0,0,0,7,4,8,1
8999,0,1,27.88,12.12,65,8.9981,668,0,0,1,0,1,0,0,0,8,4,8,1
9000,0,1,28.7,12.12,58,7.0015,378,0,0,1,0,1,0,0,0,9,4,8,1
9001,0,1,30.34,12.12,55,11.0014,231,0,0,1,0,1,0,0,0,10,4,8,1
9002,0,1,31.16,12.12,52,19.0012,303,0,0,1,0,1,0,0,0,11,4,8,1
9003,0,1,33.62,12.12,41,15.0013,365,0,0,1,0,1,0,0,0,12,4,8,1
9004,0,1,34.44,12.12,36,26.0027,357,0,0,1,0,1,0,0,0,13,4,8,1
9005,0,1,35.26,12.12,34,27.9993,328,0,0,1,0,1,0,0,0,14,4,8,1
9006,0,1,35.26,12.12,30,31.0009,383,0,0,1,0,1,0,0,0,15,4,8,1
9007,0,1,34.44,12.12,32,30.0026,488,0,0,1,0,0,1,0,0,16,4,8,1
9008,0,1,33.62,12.12,36,22.0028,791,0,0,1,0,1,0,0,0,17,4,8,1
9009,0,1,33.62,12.12,38,16.9979,669,0,0,1,0,0,1,0,0,18,4,8,1
9010,0,1,30.34,12.12,55,26.0027,491,0,0,1,0,0,1,0,0,19,4,8,1
9011,0,1,29.52,12.12,58,15.0013,359,0,0,1,0,0,1,0,0,20,4,8,1
9012,0,1,27.88,12.12,69,19.9995,255,0,0,1,0,0,1,0,0,21,4,8,1
9013,0,1,27.06,12.12,83,12.998,213,0,0,1,0,0,0,1,0,22,4,8,1
9014,0,1,26.24,12.12,83,15.0013,121,0,0,1,0,0,0,1,0,23,4,8,1
9015,0,0,26.24,28.79,83,15.0013,105,0,0,1,0,0,1,0,0,0,5,8,1
9016,0,0,25.42,27.275,94,11.0014,92,0,0,1,0,0,0,1,0,1,5,8,1
9017,0,0,25.42,28.03,88,11.0014,43,0,0,1,0,0,0,1,0,2,5,8,1
9018,0,0,25.42,28.03,88,12.998,30,0,0,1,0,1,0,0,0,3,5,8,1
9019,0,0,25.42,29.545,73,15.0013,13,0,0,1,0,1,0,0,0,4,5,8,1
9020,0,0,24.6,28.79,78,16.9979,9,0,0,1,0,1,0,0,0,5,5,8,1
9021,0,0,24.6,28.03,83,15.0013,27,0,0,1,0,1,0,0,0,6,5,8,1
9022,0,0,24.6,28.03,83,15.0013,64,0,0,1,0,1,0,0,0,7,5,8,1
9023,0,0,26.24,30.305,69,16.9979,189,0,0,1,0,1,0,0,0,8,5,8,1
9024,0,0,27.06,31.06,65,19.0012,292,0,0,1,0,1,0,0,0,9,5,8,1
9025,0,0,28.7,32.575,54,11.0014,480,0,0,1,0,1,0,0,0,10,5,8,1
9026,0,0,29.52,33.335,51,0.0,536,0,0,1,0,1,0,0,0,11,5,8,1
9027,0,0,31.16,33.335,37,12.998,654,0,0,1,0,1,0,0,0,12,5,8,1
9028,0,0,30.34,32.575,40,12.998,644,0,0,1,0,1,0,0,0,13,5,8,1
9029,0,0,31.16,33.335,37,19.0012,598,0,0,1,0,1,0,0,0,14,5,8,1
9030,0,0,31.16,33.335,37,15.0013,596,0,0,1,0,1,0,0,0,15,5,8,1
9031,0,0,31.16,33.335,37,16.9979,641,0,0,1,0,1,0,0,0,16,5,8,1
9032,0,0,31.16,33.335,37,15.0013,635,0,0,1,0,1,0,0,0,17,5,8,1
9033,0,0,30.34,32.575,37,11.0014,554,0,0,1,0,1,0,0,0,18,5,8,1
9034,0,0,28.7,31.82,45,11.0014,488,0,0,1,0,1,0,0,0,19,5,8,1
9035,0,0,28.7,31.82,45,7.0015,341,0,0,1,0,1,0,0,0,20,5,8,1
9036,0,0,27.06,31.06,61,0.0,338,0,0,1,0,1,0,0,0,21,5,8,1
9037,0,0,27.06,31.06,61,0.0,261,0,0,1,0,1,0,0,0,22,5,8,1
9038,0,0,26.24,30.305,65,6.0032,235,0,0,1,0,1,0,0,0,23,5,8,1
9039,0,0,27.06,31.06,57,6.0032,187,0,0,1,0,1,0,0,0,0,6,8,1
9040,0,0,26.24,30.305,65,0.0,131,0,0,1,0,1,0,0,0,1,6,8,1
9041,0,0,25.42,30.305,69,6.0032,119,0,0,1,0,0,1,0,0,2,6,8,1
9042,0,0,25.42,30.305,61,11.0014,55,0,0,1,0,0,1,0,0,3,6,8,1
9043,0,0,25.42,30.305,65,11.0014,26,0,0,1,0,0,1,0,0,4,6,8,1
9044,0,0,24.6,29.545,73,8.9981,11,0,0,1,0,0,1,0,0,5,6,8,1
9045,0,0,25.42,30.305,69,7.0015,20,0,0,1,0,0,1,0,0,6,6,8,1
9046,0,0,25.42,30.305,69,8.9981,41,0,0,1,0,0,1,0,0,7,6,8,1
9047,0,0,26.24,30.305,69,7.0015,124,0,0,1,0,0,1,0,0,8,6,8,1
9048,0,0,27.06,31.06,74,0.0,270,0,0,1,0,0,1,0,0,9,6,8,1
9049,0,0,27.88,31.82,69,0.0,425,0,0,1,0,0,1,0,0,10,6,8,1
9050,0,0,26.24,29.545,78,11.0014,272,0,0,1,0,0,0,1,0,11,6,8,1
9051,0,0,26.24,30.305,73,0.0,298,0,0,1,0,0,0,1,0,12,6,8,1
9052,0,0,26.24,28.79,83,8.9981,162,0,0,1,0,0,0,1,0,13,6,8,1
9053,0,0,26.24,30.305,73,0.0,149,0,0,1,0,0,0,1,0,14,6,8,1
9054,0,0,26.24,30.305,65,0.0,276,0,0,1,0,0,1,0,0,15,6,8,1
9055,0,0,27.06,31.06,65,0.0,356,0,0,1,0,0,1,0,0,16,6,8,1
9056,0,0,26.24,29.545,78,7.0015,343,0,0,1,0,0,1,0,0,17,6,8,1
9057,0,0,26.24,29.545,78,7.0015,377,0,0,1,0,0,1,0,0,18,6,8,1
9058,0,0,26.24,30.305,73,8.9981,341,0,0,1,0,0,1,0,0,19,6,8,1
9059,0,0,26.24,30.305,73,12.998,274,0,0,1,0,0,1,0,0,20,6,8,1
9060,0,0,25.42,29.545,78,6.0032,190,0,0,1,0,0,0,1,0,21,6,8,1
9061,0,0,25.42,29.545,78,11.0014,56,0,0,1,0,0,1,0,0,22,6,8,1
9062,0,0,25.42,29.545,73,0.0,46,0,0,1,0,0,1,0,0,23,6,8,1
9063,0,0,30.34,34.09,62,7.0015,168,0,0,1,0,1,0,0,0,0,5,9,1
9064,0,0,29.52,34.85,74,8.9981,79,0,0,1,0,1,0,0,0,1,5,9,1
9065,0,0,28.7,32.575,70,11.0014,69,0,0,1,0,1,0,0,0,2,5,9,1
9066,0,0,28.7,32.575,70,7.0015,35,0,0,1,0,1,0,0,0,3,5,9,1
9067,0,0,28.7,32.575,70,0.0,12,0,0,1,0,1,0,0,0,4,5,9,1
9068,0,0,27.88,31.82,79,0.0,22,0,0,1,0,1,0,0,0,5,5,9,1
9069,0,0,27.88,31.82,79,0.0,36,0,0,1,0,1,0,0,0,6,5,9,1
9070,0,0,30.34,34.09,58,8.9981,66,0,0,1,0,0,1,0,0,7,5,9,1
9071,0,0,31.16,35.605,58,16.9979,162,0,0,1,0,0,1,0,0,8,5,9,1
9072,0,0,31.16,35.605,58,12.998,237,0,0,1,0,0,1,0,0,9,5,9,1
9073,0,0,31.98,36.365,55,12.998,417,0,0,1,0,0,1,0,0,10,5,9,1
9074,0,0,32.8,37.88,55,15.0013,492,0,0,1,0,0,1,0,0,11,5,9,1
9075,0,0,32.8,37.88,55,11.0014,471,0,0,1,0,0,1,0,0,12,5,9,1
9076,0,0,33.62,38.635,52,6.0032,504,0,0,1,0,0,1,0,0,13,5,9,1
9077,0,0,35.26,39.395,44,11.0014,514,0,0,1,0,0,1,0,0,14,5,9,1
9078,0,0,35.26,39.395,44,19.0012,563,0,0,1,0,0,1,0,0,15,5,9,1
9079,0,0,34.44,39.395,49,11.0014,462,0,0,1,0,0,1,0,0,16,5,9,1
9080,0,0,33.62,38.635,52,0.0,463,0,0,1,0,0,1,0,0,17,5,9,1
9081,0,0,33.62,38.635,52,0.0,442,0,0,1,0,0,1,0,0,18,5,9,1
9082,0,0,31.98,37.12,62,0.0,392,0,0,1,0,0,0,1,0,19,5,9,1
9083,0,0,31.16,36.365,67,16.9979,207,0,0,1,0,0,0,1,0,20,5,9,1
9084,0,0,26.24,28.79,89,0.0,104,0,0,1,0,0,0,1,0,21,5,9,1
9085,0,0,27.06,29.545,89,0.0,78,0,0,1,0,0,1,0,0,22,5,9,1
9086,0,0,27.06,29.545,89,6.0032,145,0,0,1,0,1,0,0,0,23,5,9,1
9087,0,0,27.06,29.545,89,6.0032,99,0,0,1,0,0,1,0,0,0,6,9,1
9088,0,0,27.06,29.545,89,0.0,73,0,0,1,0,1,0,0,0,1,6,9,1
9089,0,0,27.06,29.545,89,0.0,84,0,0,1,0,1,0,0,0,2,6,9,1
9090,0,0,27.06,29.545,89,6.0032,42,0,0,1,0,1,0,0,0,3,6,9,1
9091,0,0,27.06,29.545,89,0.0,22,0,0,1,0,1,0,0,0,4,6,9,1
9092,0,0,27.06,29.545,89,0.0,12,0,0,1,0,1,0,0,0,5,6,9,1
9093,0,0,27.06,29.545,89,0.0,15,0,0,1,0,0,1,0,0,6,6,9,1
9094,0,0,27.06,29.545,94,6.0032,42,0,0,1,0,1,0,0,0,7,6,9,1
9095,0,0,27.88,31.82,89,6.0032,129,0,0,1,0,1,0,0,0,8,6,9,1
9096,0,0,28.7,33.335,84,0.0,232,0,0,1,0,0,1,0,0,9,6,9,1
9097,0,0,29.52,34.85,79,0.0,388,0,0,1,0,0,1,0,0,10,6,9,1
9098,0,0,30.34,34.85,70,0.0,489,0,0,1,0,0,1,0,0,11,6,9,1
9099,0,0,30.34,34.85,70,0.0,545,0,0,1,0,0,0,1,0,12,6,9,1
9100,0,0,29.52,34.85,74,6.0032,493,0,0,1,0,0,0,1,0,13,6,9,1
9101,0,0,29.52,34.85,79,6.0032,457,0,0,1,0,0,0,1,0,14,6,9,1
9102,0,0,30.34,35.605,74,8.9981,355,0,0,1,0,0,0,1,0,15,6,9,1
9103,0,0,30.34,34.85,70,0.0,474,0,0,1,0,1,0,0,0,16,6,9,1
9104,0,0,31.16,36.365,66,6.0032,503,0,0,1,0,1,0,0,0,17,6,9,1
9105,0,0,30.34,35.605,74,0.0,500,0,0,1,0,1,0,0,0,18,6,9,1
9106,0,0,28.7,33.335,84,15.0013,292,0,0,1,0,0,1,0,0,19,6,9,1
9107,0,0,28.7,33.335,84,11.0014,104,0,0,1,0,0,1,0,0,20,6,9,1
9108,0,0,28.7,32.575,70,11.0014,171,0,0,1,0,1,0,0,0,21,6,9,1
9109,0,0,27.88,31.82,83,8.9981,166,0,0,1,0,0,0,1,0,22,6,9,1
9110,0,0,27.06,29.545,89,6.0032,123,0,0,1,0,0,0,1,0,23,6,9,1
9111,1,0,27.06,29.545,94,0.0,104,0,0,1,0,0,1,0,0,0,0,9,1
9112,1,0,27.88,31.82,89,11.0014,55,0,0,1,0,0,1,0,0,1,0,9,1
9113,1,0,27.06,29.545,89,7.0015,40,0,0,1,0,1,0,0,0,2,0,9,1
9114,1,0,27.06,29.545,89,8.9981,28,0,0,1,0,1,0,0,0,3,0,9,1
9115,1,0,27.06,29.545,89,6.0032,11,0,0,1,0,1,0,0,0,4,0,9,1
9116,1,0,27.06,29.545,89,0.0,4,0,0,1,0,1,0,0,0,5,0,9,1
9117,1,0,27.06,29.545,94,0.0,15,0,0,1,0,1,0,0,0,6,0,9,1
9118,1,0,27.88,31.82,85,0.0,43,0,0,1,0,1,0,0,0,7,0,9,1
9119,1,0,28.7,33.335,84,7.0015,127,0,0,1,0,0,1,0,0,8,0,9,1
9120,1,0,28.7,33.335,84,8.9981,229,0,0,1,0,0,1,0,0,9,0,9,1
